Name,CSD_Refcode,Database_Acronym,Generic_Identity,Calculation_Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal_Structure_File_Type,Crystal_Structure_Availability,matched_not_open_in_col,OOD_flag
QOSKAM_clean,QOSKAM,CoRE 2019,Real,Machine Learning,1.17505,1385.79,1628.38,0.6158,0.524061,8.09283,3.98695,DOI: 10.5281/zenodo.3536140,CIF (P1 Symmetry),Open Source,,0
QOSXAY_clean,QOSXAY,CoRE 2019,Real,Machine Learning,1.41884,915.989,1299.64,0.5556,0.391588,9.10767,8.88849,DOI: 10.5281/zenodo.3536141,CIF (P1 Symmetry),Open Source,,0
QOSXOM_clean,QOSXOM,CoRE 2019,Real,Machine Learning,1.03996,1221.78,1270.59,0.5972,0.574255,11.03802,8.53557,DOI: 10.5281/zenodo.3536142,CIF (P1 Symmetry),Open Source,,0
QOSXUS_clean,QOSXUS,CoRE 2019,Real,Machine Learning,1.08491,1161.71,1260.35,0.5902,0.544007,5.86809,4.10977,DOI: 10.5281/zenodo.3541554,CIF (P1 Symmetry),Open Source,,0
QOTBAE_clean,QOTBAE,CoRE 2019,Real,Machine Learning,1.15684,1315.84,1522.21,0.618,0.534216,6.37849,3.63314,DOI: 10.5281/zenodo.3536143,CIF (P1 Symmetry),Open Source,,0
QOTHOY_clean,QOTHOY,CoRE 2019,Real,Machine Learning,1.47166,710.962,1046.29,0.4758,0.323309,6.37058,3.75017,DOI: 10.5281/zenodo.3541555,CIF (P1 Symmetry),Open Source,,0
QOTWON_clean,QOTWON,CoRE 2019,Real,Machine Learning,1.41344,0.0,0.0,0.4862,0.343984,4.80342,2.47987,DOI: 10.5281/zenodo.3536144,CIF (P1 Symmetry),Open Source,,0
QOTZEG_clean,QOTZEG,CoRE 2019,Real,Machine Learning,1.52277,982.34,1495.88,0.5546,0.364204,6.98929,6.77562,DOI: 10.5281/zenodo.3536145,CIF (P1 Symmetry),Open Source,,0
QOVDAH_clean,QOVDAH,CoRE 2019,Real,Machine Learning,1.3396,1028.47,1377.74,0.5818,0.434308,9.81819,9.19443,DOI: 10.5281/zenodo.3536146,CIF (P1 Symmetry),Open Source,,1
QOVDEL_clean,QOVDEL,CoRE 2019,Real,Machine Learning,1.34846,997.404,1344.96,0.5734,0.425224,9.82811,9.16141,DOI: 10.5281/zenodo.3536147,CIF (P1 Symmetry),Open Source,,0
QOVGOY_clean,QOVGOY,CoRE 2019,Real,Machine Learning,1.4516,0.0,0.0,0.5064,0.348856,4.75346,3.30527,DOI: 10.5281/zenodo.3536149,CIF (P1 Symmetry),Open Source,,0
QOVGOY01_clean,QOVGOY01,CoRE 2019,Real,Machine Learning,1.46026,0.0,0.0,0.5084,0.348157,4.75257,3.29667,DOI: 10.5281/zenodo.3536148,CIF (P1 Symmetry),Open Source,,0
QOVSOL_clean,QOVSOL,CoRE 2019,Real,Machine Learning,1.13898,1063.66,1211.49,0.5446,0.478145,6.4221,3.84022,DOI: 10.5281/zenodo.3536150,CIF (P1 Symmetry),Open Source,,0
QOVSUR_clean,QOVSUR,CoRE 2019,Real,Machine Learning,1.29279,0.0,0.0,0.5074,0.392484,7.13291,2.76599,DOI: 10.5281/zenodo.3536151,CIF (P1 Symmetry),Open Source,,0
QOVWOO_SL,QOVWOO           ,CoRE 2019,Real,Machine Learning,1.71869,0.0,0.0,0.411,0.239136,2.82795,2.57621,DOI: 10.5281/zenodo.3536153,CIF (P1 Symmetry),Open Source,,0
QOVWOO01_clean,QOVWOO01,CoRE 2019,Real,Machine Learning,1.72854,0.0,0.0,0.394,0.227939,2.69488,2.47208,DOI: 10.5281/zenodo.3536152,CIF (P1 Symmetry),Open Source,,0
QOVWOP_clean,QOVWOP,CoRE 2019,Real,Machine Learning,1.50485,0.0,0.0,0.4246,0.282154,3.85842,2.99137,DOI: 10.5281/zenodo.3536154,CIF (P1 Symmetry),Open Source,,0
QOVXAC_clean,QOVXAC,CoRE 2019,Real,Machine Learning,1.35163,269.058,363.666,0.4668,0.345362,4.44953,3.31958,DOI: 10.5281/zenodo.3536155,CIF (P1 Symmetry),Open Source,,0
QOVXEG02_clean,QOVXEG02,CoRE 2019,Real,Machine Learning,1.21226,0.0,0.0,0.4898,0.40404,5.62209,2.45114,DOI: 10.5281/zenodo.3536156,CIF (P1 Symmetry),Open Source,,0
QOVXEG03_clean,QOVXEG03,CoRE 2019,Real,Machine Learning,1.22373,0.0,0.0,0.4784,0.390937,5.63973,2.50175,DOI: 10.5281/zenodo.3536157,CIF (P1 Symmetry),Open Source,,0
QOWRAV02_clean,QOWRAV02,CoRE 2019,Real,Machine Learning,0.71711,2969.18,2129.23,0.7138,0.995384,16.40599,5.24588,DOI: 10.5281/zenodo.3536160,CIF (P1 Symmetry),Open Source,,1
QOWRAV03_clean,QOWRAV03,CoRE 2019,Real,Machine Learning,0.71719,2968.8,2129.19,0.7134,0.994716,16.39933,5.24565,DOI: 10.5281/zenodo.3536161,CIF (P1 Symmetry),Open Source,,1
QOWRAV04_clean,QOWRAV04,CoRE 2019,Real,Machine Learning,0.717349,2970.28,2130.73,0.7132,0.994216,16.39644,5.24663,DOI: 10.5281/zenodo.3536162,CIF (P1 Symmetry),Open Source,,1
QOWRAV05_clean,QOWRAV05,CoRE 2019,Real,Machine Learning,0.717588,2969.49,2130.87,0.7132,0.993885,16.38928,5.24682,DOI: 10.5281/zenodo.3536163,CIF (P1 Symmetry),Open Source,,1
QOWRAV06_clean,QOWRAV06,CoRE 2019,Real,Machine Learning,0.717908,2972.83,2134.21,0.7136,0.994,16.3778,5.24265,DOI: 10.5281/zenodo.3536164,CIF (P1 Symmetry),Open Source,,1
QOWRAV07_clean,QOWRAV07,CoRE 2019,Real,Machine Learning,0.718227,2971.38,2134.13,0.7136,0.993558,16.36646,5.23896,DOI: 10.5281/zenodo.3536165,CIF (P1 Symmetry),Open Source,,1
QOWRAV08_clean,QOWRAV08,CoRE 2019,Real,Machine Learning,0.718547,2973.47,2136.57,0.7128,0.992003,16.35712,5.2326,DOI: 10.5281/zenodo.3536166,CIF (P1 Symmetry),Open Source,,1
QOWRAV09_clean,QOWRAV09,CoRE 2019,Real,Machine Learning,0.718946,2974.94,2138.82,0.7138,0.992842,16.34087,5.22933,DOI: 10.5281/zenodo.3536167,CIF (P1 Symmetry),Open Source,,1
QOWRAV10_clean,QOWRAV10,CoRE 2019,Real,Machine Learning,0.719907,2969.47,2137.74,0.7132,0.990684,16.32287,5.22574,DOI: 10.5281/zenodo.3536168,CIF (P1 Symmetry),Open Source,,1
QOWRAV11_clean,QOWRAV11,CoRE 2019,Real,Machine Learning,0.720949,2966.28,2138.54,0.7124,0.988141,16.31009,5.22559,DOI: 10.5281/zenodo.3536169,CIF (P1 Symmetry),Open Source,,1
QOWRAV12_clean,QOWRAV12,CoRE 2019,Real,Machine Learning,0.722396,2960.89,2138.93,0.713,0.986993,16.28739,5.21999,DOI: 10.5281/zenodo.3536170,CIF (P1 Symmetry),Open Source,,1
QOXFIU_clean,QOXFIU,CoRE 2019,Real,Machine Learning,2.22853,274.634,612.028,0.4354,0.195376,5.39147,3.92821,DOI: 10.5281/zenodo.3536171,CIF (P1 Symmetry),Open Source,,0
QOXNIB_clean,QOXNIB,CoRE 2019,Real,Machine Learning,2.02207,252.133,509.832,0.4388,0.217005,4.25979,3.61253,DOI: 10.5281/zenodo.3536172,CIF (P1 Symmetry),Open Source,,0
QOYLOG_clean,QOYLOG,CoRE 2019,Real,Machine Learning,1.48289,722.217,1070.97,0.498,0.335831,5.80261,4.54109,DOI: 10.5281/zenodo.3536173,CIF (P1 Symmetry),Open Source,,0
QOYYOU_clean,QOYYOU,CoRE 2019,Real,Machine Learning,0.928139,1748.33,1622.7,0.703,0.75743,20.98431,4.51928,DOI: 10.5281/zenodo.3536174,CIF (P1 Symmetry),Open Source,,1
QOZDOY_clean,QOZDOY,CoRE 2019,Real,Machine Learning,1.1624,953.534,1108.39,0.534,0.459394,5.27343,4.6547,DOI: 10.5281/zenodo.3536175,CIF (P1 Symmetry),Open Source,,0
QOZGAP_clean,QOZGAP,CoRE 2019,Real,Machine Learning,1.19541,1054.2,1260.2,0.5442,0.455241,4.8362,3.81563,DOI: 10.5281/zenodo.3536177,CIF (P1 Symmetry),Open Source,,0
QOZPEC_clean,QOZPEC,CoRE 2019,Real,Machine Learning,1.28191,1254.89,1608.67,0.6008,0.468674,8.63857,6.23662,DOI: 10.5281/zenodo.3541556,CIF (P1 Symmetry),Open Source,,0
QOZPIG_clean,QOZPIG,CoRE 2019,Real,Machine Learning,1.23234,1080.26,1331.25,0.5634,0.457179,4.54942,3.60193,DOI: 10.5281/zenodo.3536178,CIF (P1 Symmetry),Open Source,,0
QOZPOM_clean,QOZPOM,CoRE 2019,Real,Machine Learning,1.11879,717.419,802.645,0.5788,0.517342,4.94177,4.05577,DOI: 10.5281/zenodo.3536179,CIF (P1 Symmetry),Open Source,,0
QOZSIJ_clean,QOZSIJ,CoRE 2019,Real,Machine Learning,0.734368,2427.41,1782.61,0.6818,0.928418,9.5182,8.23349,DOI: 10.5281/zenodo.3536180,CIF (P1 Symmetry),Open Source,,0
QOZWAF_clean,QOZWAF,CoRE 2019,Real,Machine Learning,2.64249,696.627,1840.83,0.5864,0.221912,8.11802,4.72444,DOI: 10.5281/zenodo.3536181,CIF (P1 Symmetry),Open Source,,1
QQQGTA01_clean,QQQGTA01,CoRE 2019,Real,Machine Learning,2.05149,0.0,0.0,0.5106,0.248893,4.74958,2.42441,DOI: 10.5281/zenodo.3536182,CIF (P1 Symmetry),Open Source,,0
QQQGTA02_clean,QQQGTA02,CoRE 2019,Real,Machine Learning,2.05792,0.0,0.0,0.5152,0.25035,4.84486,2.41506,DOI: 10.5281/zenodo.3536183,CIF (P1 Symmetry),Open Source,,0
QQQGTA03_clean,QQQGTA03,CoRE 2019,Real,Machine Learning,2.04394,0.0,0.0,0.5128,0.250888,4.87863,2.44477,DOI: 10.5281/zenodo.3536184,CIF (P1 Symmetry),Open Source,,0
QUBWIU_clean,QUBWIU,CoRE 2019,Real,Machine Learning,1.23045,1312.05,1614.41,0.6222,0.505669,10.48256,4.17052,DOI: 10.5281/zenodo.3536185,CIF (P1 Symmetry),Open Source,,0
QUBZAP_clean,QUBZAP,CoRE 2019,Real,Machine Learning,1.8852,527.743,994.903,0.4918,0.260874,7.14967,3.85025,DOI: 10.5281/zenodo.3536186,CIF (P1 Symmetry),Open Source,,0
QUCZEV_clean,QUCZEV,CoRE 2019,Real,Machine Learning,0.909297,2308.27,2098.9,0.6546,0.719897,6.89833,5.2612,DOI: 10.5281/zenodo.3536187,CIF (P1 Symmetry),Open Source,,0
QUCZIZ_clean,QUCZIZ,CoRE 2019,Real,Machine Learning,0.908537,2453.49,2229.08,0.6516,0.717197,6.90235,4.81731,DOI: 10.5281/zenodo.3536188,CIF (P1 Symmetry),Open Source,,0
QUDGED_clean,QUDGED,CoRE 2019,Real,Machine Learning,0.60089,3993.78,2399.82,0.7754,1.29042,9.12367,7.3846,DOI: 10.5281/zenodo.3536189,CIF (P1 Symmetry),Open Source,,1
QUDJIJ_clean,QUDJIJ,CoRE 2019,Real,Machine Learning,1.04798,1757.9,1842.24,0.5918,0.564707,5.71523,4.47901,DOI: 10.5281/zenodo.3536190,CIF (P1 Symmetry),Open Source,,0
QUDJOP_clean,QUDJOP,CoRE 2019,Real,Machine Learning,1.05792,1676.75,1773.86,0.5902,0.557888,6.19638,4.53832,DOI: 10.5281/zenodo.3536191,CIF (P1 Symmetry),Open Source,,0
QUFFED_clean,QUFFED,CoRE 2019,Real,Machine Learning,1.54242,0.0,0.0,0.3894,0.252461,3.5402,2.92014,DOI: 10.5281/zenodo.3536192,CIF (P1 Symmetry),Open Source,,0
QUFGED_clean,QUFGED,CoRE 2019,Real,Machine Learning,1.61094,627.662,1011.12,0.5046,0.313234,5.36015,3.38006,DOI: 10.5281/zenodo.3536193,CIF (P1 Symmetry),Open Source,,0
QUFGIH_clean,QUFGIH,CoRE 2019,Real,Machine Learning,1.61709,0.0,0.0,0.5008,0.309692,5.23484,3.17899,DOI: 10.5281/zenodo.3536194,CIF (P1 Symmetry),Open Source,,0
QUFKIN_clean,QUFKIN,CoRE 2019,Real,Machine Learning,1.53446,0.0,0.0,0.4478,0.291829,4.6712,2.4372,DOI: 10.5281/zenodo.3536195,CIF (P1 Symmetry),Open Source,,0
QUFTAM_clean,QUFTAM,CoRE 2019,Real,Machine Learning,1.56592,519.872,814.078,0.4264,0.2723,4.97686,4.54571,DOI: 10.5281/zenodo.3536196,CIF (P1 Symmetry),Open Source,,0
QUFXIZ_clean,QUFXIZ,CoRE 2019,Real,Machine Learning,1.48268,210.914,312.717,0.406,0.273829,4.67454,3.3342,DOI: 10.5281/zenodo.3536197,CIF (P1 Symmetry),Open Source,,0
QUGBUQ_clean,QUGBUQ,CoRE 2019,Real,Machine Learning,1.80048,0.0,0.0,0.394,0.218831,4.00553,3.06961,DOI: 10.5281/zenodo.3536198,CIF (P1 Symmetry),Open Source,,0
QUGNOV_clean,QUGNOV,CoRE 2019,Real,Machine Learning,1.86679,0.0,0.0,0.3552,0.190273,3.55675,2.97561,DOI: 10.5281/zenodo.3536199,CIF (P1 Symmetry),Open Source,,0
QUGZEZ_clean,QUGZEZ,CoRE 2019,Real,Machine Learning,2.00374,453.809,909.314,0.4524,0.225778,5.06464,3.34705,DOI: 10.5281/zenodo.3536201,CIF (P1 Symmetry),Open Source,,0
QUHMOX_clean,QUHMOX,CoRE 2019,Real,Machine Learning,3.25207,0.0,0.0,0.3406,0.104733,4.58402,3.20914,DOI: 10.5281/zenodo.3536202,CIF (P1 Symmetry),Open Source,,1
QUHYIB01_clean,QUHYIB01,CoRE 2019,Real,Machine Learning,2.25496,0.0,0.0,0.4198,0.186167,4.99733,2.62512,DOI: 10.5281/zenodo.3541557,CIF (P1 Symmetry),Open Source,,0
QUJFUX_clean,QUJFUX,CoRE 2019,Real,Machine Learning,2.04875,0.0,0.0,0.4508,0.220037,3.94762,2.40817,DOI: 10.5281/zenodo.3536203,CIF (P1 Symmetry),Open Source,,0
QUJJUC_clean,QUJJUC,CoRE 2019,Real,Machine Learning,1.09976,2362.82,2598.54,0.689,0.626499,6.37183,4.25289,DOI: 10.5281/zenodo.3536204,CIF (P1 Symmetry),Open Source,,0
QUJKOX_clean,QUJKOX,CoRE 2019,Real,Machine Learning,1.36332,0.0,0.0,0.4898,0.359271,5.83219,3.24895,DOI: 10.5281/zenodo.3536205,CIF (P1 Symmetry),Open Source,,0
QUJLAK_clean,QUJLAK,CoRE 2019,Real,Machine Learning,1.30095,883.97,1150.0,0.525,0.403551,6.60971,4.58746,DOI: 10.5281/zenodo.3541559,CIF (P1 Symmetry),Open Source,,0
QUJLAK01_clean,QUJLAK01,CoRE 2019,Real,Machine Learning,1.31592,885.789,1165.63,0.525,0.398961,6.25674,4.44679,DOI: 10.5281/zenodo.3541558,CIF (P1 Symmetry),Open Source,,0
QUJLAK02_clean,QUJLAK02,CoRE 2019,Real,Machine Learning,1.24165,918.775,1140.8,0.5246,0.422502,6.47963,5.00163,DOI: 10.5281/zenodo.3536206,CIF (P1 Symmetry),Open Source,,0
QUJRUK_clean,QUJRUK,CoRE 2019,Real,Machine Learning,1.14619,1674.65,1919.47,0.59,0.51475,4.86601,3.65288,DOI: 10.5281/zenodo.3536207,CIF (P1 Symmetry),Open Source,,0
QUJWEZ_clean,QUJWEZ,CoRE 2019,Real,Machine Learning,1.80309,1204.59,2172.0,0.6078,0.337087,5.27878,4.2771,DOI: 10.5281/zenodo.3541560,CIF (P1 Symmetry),Open Source,,0
QUKQAQ_clean,QUKQAQ,CoRE 2019,Real,Machine Learning,1.89861,0.0,0.0,0.4218,0.222163,3.73322,3.1573,DOI: 10.5281/zenodo.3536208,CIF (P1 Symmetry),Open Source,,0
QUKYOL_clean,QUKYOL,CoRE 2019,Real,Machine Learning,2.04489,0.0,0.0,0.4492,0.21967,4.31995,2.89067,DOI: 10.5281/zenodo.3536209,CIF (P1 Symmetry),Open Source,,0
QUKYUR_clean,QUKYUR,CoRE 2019,Real,Machine Learning,2.13114,0.0,0.0,0.4372,0.205148,4.2216,2.88893,DOI: 10.5281/zenodo.3536210,CIF (P1 Symmetry),Open Source,,0
QULLEP_clean,QULLEP,CoRE 2019,Real,Machine Learning,1.2958,401.348,520.065,0.4678,0.361013,4.84676,3.51441,DOI: 10.5281/zenodo.3536212,CIF (P1 Symmetry),Open Source,,0
QULMIU_clean,QULMIU,CoRE 2019,Real,Machine Learning,1.52872,693.336,1059.92,0.525,0.343424,10.29771,9.60437,DOI: 10.5281/zenodo.3536213,CIF (P1 Symmetry),Open Source,,1
QULMOA_clean,QULMOA,CoRE 2019,Real,Machine Learning,1.94283,0.0,0.0,0.4704,0.242121,10.26658,2.52105,DOI: 10.5281/zenodo.3541561,CIF (P1 Symmetry),Open Source,,0
QUMFUB_clean,QUMFUB,CoRE 2019,Real,Machine Learning,1.24989,1131.45,1414.19,0.5442,0.435399,6.17873,3.70632,DOI: 10.5281/zenodo.3536214,CIF (P1 Symmetry),Open Source,,0
QUMJEP_clean,QUMJEP,CoRE 2019,Real,Machine Learning,1.80417,0.0,0.0,0.4012,0.222373,4.83762,2.54409,DOI: 10.5281/zenodo.3536215,CIF (P1 Symmetry),Open Source,,0
QUMKAM_clean,QUMKAM,CoRE 2019,Real,Machine Learning,1.38371,0.0,0.0,0.4296,0.31047,4.15929,2.41842,DOI: 10.5281/zenodo.3536216,CIF (P1 Symmetry),Open Source,,0
QUMYUT_clean,QUMYUT,CoRE 2019,Real,Machine Learning,1.52763,0.0,0.0,0.381,0.249405,3.75481,2.67116,DOI: 10.5281/zenodo.3536217,CIF (P1 Symmetry),Open Source,,0
QUNMUI_clean,QUNMUI,CoRE 2019,Real,Machine Learning,1.54037,826.743,1273.49,0.5596,0.36329,6.44373,4.70368,DOI: 10.5281/zenodo.3541562,CIF (P1 Symmetry),Open Source,,0
QUNVIG_clean,QUNVIG,CoRE 2019,Real,Machine Learning,0.854766,2268.96,1939.43,0.6666,0.779862,7.99116,6.98056,DOI: 10.5281/zenodo.3536218,CIF (P1 Symmetry),Open Source,,0
QUNWAZ_clean,QUNWAZ,CoRE 2019,Real,Machine Learning,0.987311,1464.24,1445.66,0.5434,0.550384,6.68191,4.62372,DOI: 10.5281/zenodo.3536219,CIF (P1 Symmetry),Open Source,,0
QUNXEE_clean,QUNXEE,CoRE 2019,Real,Machine Learning,1.36194,889.024,1210.8,0.5246,0.385186,6.49703,6.20959,DOI: 10.5281/zenodo.3536220,CIF (P1 Symmetry),Open Source,,0
QUPDEL_clean,QUPDEL,CoRE 2019,Real,Machine Learning,2.06117,383.442,790.339,0.481,0.233363,4.30346,3.89395,DOI: 10.5281/zenodo.3536222,CIF (P1 Symmetry),Open Source,,0
QUPDEL01_clean,QUPDEL01,CoRE 2019,Real,Machine Learning,2.05035,386.128,791.695,0.4768,0.232546,4.31787,3.88877,DOI: 10.5281/zenodo.3536221,CIF (P1 Symmetry),Open Source,,0
QUPHIT_clean,QUPHIT,CoRE 2019,Real,Machine Learning,1.29661,0.0,0.0,0.4414,0.340426,4.22766,3.0939,DOI: 10.5281/zenodo.3536223,CIF (P1 Symmetry),Open Source,,0
QUPHUF_clean,QUPHUF,CoRE 2019,Real,Machine Learning,1.27657,493.241,629.658,0.4654,0.36457,5.02709,3.72665,DOI: 10.5281/zenodo.3536224,CIF (P1 Symmetry),Open Source,,0
QUPJAN_clean,QUPJAN,CoRE 2019,Real,Machine Learning,1.33898,529.204,708.592,0.4828,0.360574,5.93426,3.61461,DOI: 10.5281/zenodo.3536225,CIF (P1 Symmetry),Open Source,,0
QUPZAC_clean,QUPZAC,CoRE 2019,Real,Machine Learning,1.8265,0.0,0.0,0.4156,0.227539,4.03148,2.49845,DOI: 10.5281/zenodo.3536226,CIF (P1 Symmetry),Open Source,,0
QUPZAE01_clean,QUPZAE01,CoRE 2019,Real,Machine Learning,0.773596,2381.75,1842.51,0.6824,0.882114,8.49323,8.13977,DOI: 10.5281/zenodo.3536227,CIF (P1 Symmetry),Open Source,,0
QUPZIK_clean,QUPZIK,CoRE 2019,Real,Machine Learning,1.9435,0.0,0.0,0.4036,0.207667,3.88028,2.41479,DOI: 10.5281/zenodo.3536228,CIF (P1 Symmetry),Open Source,,0
QUPZIM01_clean,QUPZIM01,CoRE 2019,Real,Machine Learning,0.704734,2402.16,1692.88,0.706,1.0018,9.92153,9.83513,DOI: 10.5281/zenodo.3536229,CIF (P1 Symmetry),Open Source,,1
QUPZIM02_clean,QUPZIM02,CoRE 2019,Real,Machine Learning,0.67734,2599.36,1760.65,0.7112,1.04999,10.30552,10.10462,DOI: 10.5281/zenodo.3536230,CIF (P1 Symmetry),Open Source,,1
QUQBAH_clean,QUQBAH,CoRE 2019,Real,Machine Learning,0.719522,2525.84,1817.4,0.7038,0.978149,9.66456,8.22981,DOI: 10.5281/zenodo.3536231,CIF (P1 Symmetry),Open Source,,0
QUQBEL_clean,QUQBEL,CoRE 2019,Real,Machine Learning,0.706024,2528.46,1785.15,0.7038,0.99685,9.80277,9.40018,DOI: 10.5281/zenodo.3536232,CIF (P1 Symmetry),Open Source,,1
QUQFEO_clean,QUQFEO,CoRE 2019,Real,Machine Learning,1.57841,1411.94,2228.61,0.6154,0.389887,5.13211,4.35078,DOI: 10.5281/zenodo.3541563,CIF (P1 Symmetry),Open Source,,0
QUQFIS_clean,QUQFIS,CoRE 2019,Real,Machine Learning,0.862455,2886.25,2489.26,0.7028,0.814884,7.94677,5.42884,DOI: 10.5281/zenodo.3536233,CIF (P1 Symmetry),Open Source,,0
QUQFOY_clean,QUQFOY,CoRE 2019,Real,Machine Learning,0.948677,2613.87,2479.72,0.7154,0.754103,8.20803,5.81249,DOI: 10.5281/zenodo.3536234,CIF (P1 Symmetry),Open Source,,0
QUQGAL_clean,QUQGAL,CoRE 2019,Real,Machine Learning,0.948381,1264.55,1199.28,0.5468,0.576561,5.24917,3.7405,DOI: 10.5281/zenodo.3536235,CIF (P1 Symmetry),Open Source,,0
QUQHAM_clean,QUQHAM,CoRE 2019,Real,Machine Learning,2.20732,98.9459,218.405,0.3616,0.163818,4.11745,3.56035,DOI: 10.5281/zenodo.3536236,CIF (P1 Symmetry),Open Source,,0
QUQHEQ_clean,QUQHEQ,CoRE 2019,Real,Machine Learning,3.12556,0.0,0.0,0.2572,0.0822892,3.57958,2.48097,DOI: 10.5281/zenodo.3541565,CIF (P1 Symmetry),Open Source,,1
QUQMOG_clean,QUQMOG,CoRE 2019,Real,Machine Learning,1.2714,952.657,1211.2,0.5432,0.427247,7.40115,5.90293,DOI: 10.5281/zenodo.3541566,CIF (P1 Symmetry),Open Source,,0
QUQPEY_clean,QUQPEY,CoRE 2019,Real,Machine Learning,0.883915,2293.17,2026.97,0.603,0.682192,6.67177,3.9704,DOI: 10.5281/zenodo.3536237,CIF (P1 Symmetry),Open Source,,0
QUQPIC_clean,QUQPIC,CoRE 2019,Real,Machine Learning,0.838148,2792.47,2340.51,0.6598,0.787211,5.97035,4.19261,DOI: 10.5281/zenodo.3541567,CIF (P1 Symmetry),Open Source,,0
QUQPOI_SL,QUQPOI           ,CoRE 2019,Real,Machine Learning,0.777338,2929.12,2276.92,0.6518,0.838503,6.67917,4.16594,DOI: 10.5281/zenodo.3536238,CIF (P1 Symmetry),Open Source,,0
QUQPUO_clean,QUQPUO,CoRE 2019,Real,Machine Learning,1.20432,0.0,0.0,0.4756,0.394911,4.10943,3.18244,DOI: 10.5281/zenodo.3536239,CIF (P1 Symmetry),Open Source,,0
QUQQOJ_clean,QUQQOJ,CoRE 2019,Real,Machine Learning,1.73709,391.531,680.126,0.355,0.204365,4.48385,3.90246,DOI: 10.5281/zenodo.3541568,CIF (P1 Symmetry),Open Source,,0
QUQSAY_clean,QUQSAY,CoRE 2019,Real,Machine Learning,1.10816,0.0,0.0,0.5512,0.497403,6.24022,2.73755,DOI: 10.5281/zenodo.3536240,CIF (P1 Symmetry),Open Source,,0
QUQWOQ_clean,QUQWOQ,CoRE 2019,Real,Machine Learning,0.726621,3023.92,2197.25,0.7314,1.00658,10.06165,6.49649,DOI: 10.5281/zenodo.3536241,CIF (P1 Symmetry),Open Source,,0
QUQWUW_clean,QUQWUW,CoRE 2019,Real,Machine Learning,0.965103,1804.0,1741.04,0.668,0.692154,9.102,7.19033,DOI: 10.5281/zenodo.3536242,CIF (P1 Symmetry),Open Source,,0
QUQYUY_clean,QUQYUY,CoRE 2019,Real,Machine Learning,2.16673,593.325,1285.57,0.5212,0.240547,5.26261,4.12424,DOI: 10.5281/zenodo.3536243,CIF (P1 Symmetry),Open Source,,0
QUQZOS_clean,QUQZOS,CoRE 2019,Real,Machine Learning,1.66025,427.49,709.739,0.3766,0.226834,6.02265,4.01043,DOI: 10.5281/zenodo.3541569,CIF (P1 Symmetry),Open Source,,0
QURNOI_clean,QURNOI,CoRE 2019,Real,Machine Learning,1.66812,0.0,0.0,0.5676,0.340263,8.6911,2.73304,DOI: 10.5281/zenodo.3541570,CIF (P1 Symmetry),Open Source,,0
QURPIE_clean,QURPIE,CoRE 2019,Real,Machine Learning,1.29548,1406.29,1821.83,0.6368,0.491554,9.68581,3.59523,DOI: 10.5281/zenodo.3541571,CIF (P1 Symmetry),Open Source,,0
QURPOK_clean,QURPOK,CoRE 2019,Real,Machine Learning,1.65492,0.0,0.0,0.5956,0.359898,8.43298,2.62306,DOI: 10.5281/zenodo.3541572,CIF (P1 Symmetry),Open Source,,0
QURSEC_clean,QURSEC,CoRE 2019,Real,Machine Learning,1.11309,1322.37,1471.92,0.585,0.525564,6.73488,4.98598,DOI: 10.5281/zenodo.3536244,CIF (P1 Symmetry),Open Source,,0
QUSBIP_clean,QUSBIP,CoRE 2019,Real,Machine Learning,0.565023,4259.92,2406.95,0.764,1.35216,10.66909,7.4091,DOI: 10.5281/zenodo.3536246,CIF (P1 Symmetry),Open Source,,1
QUSBOW_clean,QUSBOW,CoRE 2019,Real,Machine Learning,1.4732,673.575,992.31,0.4844,0.328808,5.75411,4.40444,DOI: 10.5281/zenodo.3541573,CIF (P1 Symmetry),Open Source,,0
QUSCAJ_clean,QUSCAJ,CoRE 2019,Real,Machine Learning,1.171,1132.04,1325.63,0.5476,0.467633,5.41421,3.75067,DOI: 10.5281/zenodo.3536248,CIF (P1 Symmetry),Open Source,,0
QUSCEN_clean,QUSCEN,CoRE 2019,Real,Machine Learning,1.17461,988.008,1160.52,0.5346,0.455132,5.44405,4.31312,DOI: 10.5281/zenodo.3536249,CIF (P1 Symmetry),Open Source,,0
QUSHUJ_clean,QUSHUJ,CoRE 2019,Real,Machine Learning,0.903996,1770.61,1600.62,0.599,0.662614,7.15336,4.82289,DOI: 10.5281/zenodo.3536251,CIF (P1 Symmetry),Open Source,,0
QUSQIG_clean,QUSQIG,CoRE 2019,Real,Machine Learning,1.42878,726.335,1037.77,0.4826,0.337771,4.53831,3.95004,DOI: 10.5281/zenodo.3536252,CIF (P1 Symmetry),Open Source,,0
QUSRIH_clean,QUSRIH,CoRE 2019,Real,Machine Learning,1.86379,577.916,1077.12,0.549,0.294561,4.38791,3.69157,DOI: 10.5281/zenodo.3536253,CIF (P1 Symmetry),Open Source,,0
QUSRON_clean,QUSRON,CoRE 2019,Real,Machine Learning,2.44626,0.0,0.0,0.507,0.207255,4.7209,2.43165,DOI: 10.5281/zenodo.3536254,CIF (P1 Symmetry),Open Source,,0
QUSRUT_clean,QUSRUT,CoRE 2019,Real,Machine Learning,2.1648,467.691,1012.46,0.5258,0.242886,5.91349,3.768,DOI: 10.5281/zenodo.3536255,CIF (P1 Symmetry),Open Source,,0
