name,csd_refc,db_acr,gt,calc_type,Density,GSA,VSA,VF,PV,LCD,PLD,ug_at_tps,uv_at_tps,source,csft,csa,sample_weight_ug_at_tps,sample_weight_uv_at_tps
NAPZOV_CoRE,NAPZOV,CoRE,Real,Grand Canonical Monte Carlo,1.48,458.6,676.6,0.4,0.36,5.16,4.11,1.66,25.12,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JIYXUL_CoRE,JIYXUL,CoRE,Real,Grand Canonical Monte Carlo,2.75,366.4,1009.4,0.37,0.17,6.6,5.39,0.9,25.1,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EQOCIW_CoRE,EQOCIW,CoRE,Real,Grand Canonical Monte Carlo,1.18,0.0,0.0,0.37,0.46,5.7,2.46,2.07,25.09,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MEJQID_CoRE,MEJQID,CoRE,Real,Grand Canonical Monte Carlo,1.22,0.0,0.0,0.42,0.44,4.95,3.67,2.0,25.08,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RAYMAH_CoRE,RAYMAH,CoRE,Real,Grand Canonical Monte Carlo,1.11,899.91,996.15,0.53,0.48,6.61,4.78,2.2,25.07,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEGBOX_CoRE,SEGBOX,CoRE,Real,Grand Canonical Monte Carlo,1.31,581.7,764.53,0.52,0.39,10.03,9.54,1.87,25.07,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
COYVAO01_CoRE,COYVAO01,CoRE,Real,Grand Canonical Monte Carlo,1.92,0.0,0.0,0.34,0.24,5.01,3.28,1.28,25.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FURQUF_CoRE,FURQUF,CoRE,Real,Grand Canonical Monte Carlo,1.41,695.5,983.3,0.35,0.36,8.81,7.99,1.74,25.04,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XAKZAL_CoRE,XAKZAL,CoRE,Real,Grand Canonical Monte Carlo,1.0,97.8,98.0,0.42,0.55,8.83,3.77,2.43,25.02,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LALFUB_CoRE,LALFUB,CoRE,Real,Grand Canonical Monte Carlo,1.72,611.8,1052.8,0.41,0.3,4.98,4.12,1.43,25.01,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BOMCUB_CoRE,BOMCUB,CoRE,Real,Grand Canonical Monte Carlo,1.92,0.0,0.0,0.15,0.23,2.93,2.68,1.29,25.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EBUQEX_CoRE,EBUQEX,CoRE,Real,Grand Canonical Monte Carlo,1.03,0.0,0.0,0.51,0.5,5.33,3.59,2.36,25.0,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JOVDON_CoRE,JOVDON,CoRE,Real,Grand Canonical Monte Carlo,1.86,0.0,0.0,0.2,0.26,4.05,3.2,1.32,24.99,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SUJNUH_CoRE,SUJNUH,CoRE,Real,Grand Canonical Monte Carlo,1.25,662.3,827.6,0.38,0.43,7.55,6.6,1.95,24.99,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FIGXEY_CoRE,FIGXEY,CoRE,Real,Grand Canonical Monte Carlo,1.97,0.0,0.0,0.28,0.26,3.79,2.86,1.25,24.98,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NAYKAB_CoRE,NAYKAB,CoRE,Real,Grand Canonical Monte Carlo,1.16,0.0,0.0,0.38,0.46,7.55,3.69,2.1,24.97,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
REDROI_CoRE,REDROI,CoRE,Real,Grand Canonical Monte Carlo,1.62,0.0,0.0,0.39,0.3,5.11,3.52,1.51,24.96,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEQFOU_CoRE,DEQFOU,CoRE,Real,Grand Canonical Monte Carlo,1.34,203.7,273.0,0.36,0.42,4.43,3.99,1.82,24.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEGQOJ_CoRE,PEGQOJ,CoRE,Real,Grand Canonical Monte Carlo,2.53,0.0,0.0,0.25,0.16,5.07,3.45,0.97,24.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RAYLUA_CoRE,RAYLUA,CoRE,Real,Grand Canonical Monte Carlo,1.11,915.74,1012.25,0.53,0.48,6.55,4.8,2.2,24.95,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QIYQAR_CoRE,QIYQAR,CoRE,Real,Grand Canonical Monte Carlo,1.83,0.0,0.0,0.26,0.26,3.54,2.8,1.34,24.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEMFIB_CoRE,SEMFIB,CoRE,Real,Grand Canonical Monte Carlo,1.32,392.2,516.5,0.45,0.39,6.3,4.18,1.84,24.93,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NEJSOM_CoRE,NEJSOM,CoRE,Real,Grand Canonical Monte Carlo,1.12,1050.9,1177.6,0.51,0.5,5.41,4.54,2.16,24.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RAYKUZ_CoRE,RAYKUZ,CoRE,Real,Grand Canonical Monte Carlo,1.1,905.95,992.48,0.55,0.5,8.95,5.83,2.21,24.91,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PANYOU_CoRE,PANYOU,CoRE,Real,Grand Canonical Monte Carlo,1.15,908.8,1048.3,0.37,0.46,5.36,4.92,2.11,24.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEHKAW_CoRE,VEHKAW,CoRE,Real,Grand Canonical Monte Carlo,1.14,0.0,0.0,0.41,0.49,5.91,2.66,2.12,24.88,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DUYRAR_CoRE,DUYRAR,CoRE,Real,Grand Canonical Monte Carlo,3.43,0.0,0.0,0.28,0.13,5.41,3.67,0.72,24.84,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XAGCIS02_CoRE,XAGCIS02,CoRE,Real,Grand Canonical Monte Carlo,1.77,0.0,0.0,0.38,0.25,5.56,2.66,1.38,24.83,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XAGCEO01_CoRE,XAGCEO01,CoRE,Real,Grand Canonical Monte Carlo,1.8,0.0,0.0,0.43,0.24,5.65,2.54,1.35,24.82,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LASWIN_CoRE,LASWIN,CoRE,Real,Grand Canonical Monte Carlo,1.27,357.7,453.0,0.44,0.4,4.48,3.83,1.9,24.81,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CITXUZ_CoRE,CITXUZ,CoRE,Real,Grand Canonical Monte Carlo,1.23,0.0,0.0,0.37,0.44,5.81,2.76,1.97,24.8,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RATSAI_CoRE,RATSAI,CoRE,Real,Grand Canonical Monte Carlo,1.77,503.1,892.9,0.45,0.28,5.61,4.63,1.37,24.78,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GIZJOP_CoRE,GIZJOP,CoRE,Real,Grand Canonical Monte Carlo,1.19,0.0,0.0,0.36,0.49,5.32,2.78,2.03,24.77,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FERWAC_CoRE,FERWAC,CoRE,Real,Grand Canonical Monte Carlo,1.42,616.7,877.9,0.44,0.39,4.92,3.88,1.71,24.75,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TEBWII_CoRE,TEBWII,CoRE,Real,Grand Canonical Monte Carlo,0.97,0.0,0.0,0.4,0.59,7.57,3.31,2.47,24.74,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XOJPIW_CoRE,XOJPIW,CoRE,Real,Grand Canonical Monte Carlo,1.11,768.2,850.9,0.41,0.52,8.63,7.92,2.17,24.73,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TECVEE_CoRE,TECVEE,CoRE,Real,Grand Canonical Monte Carlo,1.17,760.4,887.5,0.44,0.44,6.29,4.19,2.06,24.7,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GIVDUL_CoRE,GIVDUL,CoRE,Real,Grand Canonical Monte Carlo,1.82,716.84,1306.5,0.58,0.32,6.31,4.76,1.33,24.69,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
COXXIX_CoRE,COXXIX,CoRE,Real,Grand Canonical Monte Carlo,1.44,413.4,596.9,0.32,0.35,5.0,3.9,1.68,24.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TUDMEL_CoRE,TUDMEL,CoRE,Real,Grand Canonical Monte Carlo,1.07,0.0,0.0,0.53,0.49,5.74,2.59,2.25,24.67,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NEJRUR_CoRE,NEJRUR,CoRE,Real,Grand Canonical Monte Carlo,1.24,479.7,594.5,0.43,0.42,4.69,3.82,1.94,24.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QOPHEI_CoRE,QOPHEI,CoRE,Real,Grand Canonical Monte Carlo,1.62,0.0,0.0,0.14,0.28,3.52,2.57,1.5,24.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RESSAK_CoRE,RESSAK,CoRE,Real,Grand Canonical Monte Carlo,1.18,514.7,607.3,0.37,0.43,5.34,3.74,2.04,24.66,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FELWEA_CoRE,FELWEA,CoRE,Real,Grand Canonical Monte Carlo,1.68,0.0,0.0,0.24,0.28,5.97,2.56,1.44,24.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEBLAQ_CoRE,WEBLAQ,CoRE,Real,Grand Canonical Monte Carlo,1.44,545.3,783.6,0.43,0.36,6.51,4.5,1.67,24.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YUVSUE_CoRE,YUVSUE,CoRE,Real,Grand Canonical Monte Carlo,1.23,872.12,1076.51,0.54,0.44,5.76,4.59,1.95,24.65,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FATKIW_CoRE,FATKIW,CoRE,Real,Grand Canonical Monte Carlo,1.89,0.0,0.0,0.32,0.25,4.93,3.71,1.28,24.64,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KAPHAL_CoRE,KAPHAL,CoRE,Real,Grand Canonical Monte Carlo,1.9,0.0,0.0,0.16,0.24,3.48,2.48,1.28,24.64,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FEWQIJ_CoRE,FEWQIJ,CoRE,Real,Grand Canonical Monte Carlo,2.35,395.6,928.3,0.39,0.2,5.32,5.15,1.03,24.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SOBZOY_CoRE,SOBZOY,CoRE,Real,Grand Canonical Monte Carlo,1.13,1195.3,1348.7,0.43,0.52,5.38,4.41,2.13,24.63,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RIXBIK_CoRE,RIXBIK,CoRE,Real,Grand Canonical Monte Carlo,1.15,731.3,839.8,0.4,0.44,6.35,4.66,2.08,24.62,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MICNOC_CoRE,MICNOC,CoRE,Real,Grand Canonical Monte Carlo,1.06,0.0,0.0,0.42,0.54,4.78,2.9,2.25,24.59,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RATRUB_CoRE,RATRUB,CoRE,Real,Grand Canonical Monte Carlo,1.75,512.3,898.6,0.45,0.29,5.59,4.63,1.38,24.58,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HAWYUB_CoRE,HAWYUB,CoRE,Real,Grand Canonical Monte Carlo,1.51,629.5,948.9,0.44,0.33,6.05,5.69,1.59,24.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MATTOR_CoRE,MATTOR,CoRE,Real,Grand Canonical Monte Carlo,1.24,464.8,576.4,0.43,0.42,5.58,3.91,1.93,24.57,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NIKJUN_CoRE,NIKJUN,CoRE,Real,Grand Canonical Monte Carlo,1.38,0.0,0.0,0.43,0.36,5.97,2.84,1.74,24.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VETTUK_CoRE,VETTUK,CoRE,Real,Grand Canonical Monte Carlo,1.34,0.0,0.0,0.43,0.37,5.91,2.96,1.79,24.56,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MIYGIL_CoRE,MIYGIL,CoRE,Real,Grand Canonical Monte Carlo,2.61,0.0,0.0,0.2,0.18,3.31,2.63,0.93,24.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QUJFUX_CoRE,QUJFUX,CoRE,Real,Grand Canonical Monte Carlo,2.05,0.0,0.0,0.28,0.22,3.95,2.41,1.18,24.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TONBUU_CoRE,TONBUU,CoRE,Real,Grand Canonical Monte Carlo,1.25,0.0,0.0,0.38,0.41,5.46,3.47,1.92,24.55,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GAZLAW_CoRE,GAZLAW,CoRE,Real,Grand Canonical Monte Carlo,1.14,0.0,0.0,0.38,0.46,5.89,3.43,2.1,24.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QQQGTA03_CoRE,QQQGTA03,CoRE,Real,Grand Canonical Monte Carlo,2.04,0.0,0.0,0.28,0.25,4.88,2.44,1.19,24.54,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ASACON_CoRE,ASACON,CoRE,Real,Grand Canonical Monte Carlo,1.78,447.9,796.5,0.37,0.26,6.42,5.08,1.35,24.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XAGCUE_CoRE,XAGCUE,CoRE,Real,Grand Canonical Monte Carlo,2.12,0.0,0.0,0.38,0.21,6.41,2.88,1.14,24.53,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MUGFOK_CoRE,MUGFOK,CoRE,Real,Grand Canonical Monte Carlo,1.03,1072.8,1106.6,0.42,0.53,5.97,4.17,2.32,24.52,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMCUO_CoRE,WEMCUO,CoRE,Real,Grand Canonical Monte Carlo,2.53,0.0,0.0,0.25,0.16,4.98,3.46,0.96,24.51,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DEYNIG_CoRE,DEYNIG,CoRE,Real,Grand Canonical Monte Carlo,2.42,33.1,80.2,0.18,0.18,4.67,3.77,1.0,24.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
TUVDIX_CoRE,TUVDIX,CoRE,Real,Grand Canonical Monte Carlo,1.46,0.0,0.0,0.33,0.34,7.27,3.21,1.64,24.5,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
BIYTEJ_CoRE,BIYTEJ,CoRE,Real,Grand Canonical Monte Carlo,1.39,649.05,899.55,0.54,0.39,6.55,6.39,1.73,24.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DORFUM_CoRE,DORFUM,CoRE,Real,Grand Canonical Monte Carlo,1.18,0.0,0.0,0.4,0.37,5.31,3.66,2.02,24.49,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ISENUQ_CoRE,ISENUQ,CoRE,Real,Grand Canonical Monte Carlo,1.3,695.8,907.6,0.42,0.38,5.98,4.24,1.84,24.48,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XALDIY_CoRE,XALDIY,CoRE,Real,Grand Canonical Monte Carlo,1.01,0.0,0.0,0.41,0.54,8.51,3.61,2.35,24.47,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CAZNIC_CoRE,CAZNIC,CoRE,Real,Grand Canonical Monte Carlo,1.22,751.1,913.1,0.44,0.44,6.16,4.49,1.95,24.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
QALNIA_CoRE,QALNIA,CoRE,Real,Grand Canonical Monte Carlo,1.54,0.0,0.0,0.33,0.33,3.89,2.83,1.56,24.45,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ABEYEN_CoRE,ABEYEN,CoRE,Real,Grand Canonical Monte Carlo,1.93,252.0,486.1,0.33,0.24,4.7,3.94,1.25,24.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
FERCAH_CoRE,FERCAH,CoRE,Real,Grand Canonical Monte Carlo,0.93,0.0,0.0,0.51,0.55,5.51,3.09,2.55,24.44,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OGAXUR_CoRE,OGAXUR,CoRE,Real,Grand Canonical Monte Carlo,1.24,694.9,864.2,0.43,0.4,6.21,5.96,1.92,24.43,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ACOLIP_CoRE,ACOLIP,CoRE,Real,Grand Canonical Monte Carlo,1.05,0.0,0.0,0.45,0.52,4.91,3.58,2.25,24.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ILUHUT_CoRE,ILUHUT,CoRE,Real,Grand Canonical Monte Carlo,1.52,0.0,0.0,0.31,0.32,7.11,3.21,1.58,24.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SULKIU_CoRE,SULKIU,CoRE,Real,Grand Canonical Monte Carlo,1.26,0.0,0.0,0.45,0.42,5.12,3.08,1.88,24.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEHROR_CoRE,VEHROR,CoRE,Real,Grand Canonical Monte Carlo,1.31,0.0,0.0,0.37,0.44,9.13,3.34,1.83,24.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WAJHOG_CoRE,WAJHOG,CoRE,Real,Grand Canonical Monte Carlo,1.32,552.16,726.4,0.52,0.39,5.47,4.31,1.81,24.42,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OCIVIH_CoRE,OCIVIH,CoRE,Real,Grand Canonical Monte Carlo,1.52,0.0,0.0,0.31,0.32,7.05,3.22,1.57,24.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
XALDAQ_CoRE,XALDAQ,CoRE,Real,Grand Canonical Monte Carlo,1.0,105.9,105.8,0.42,0.55,8.83,3.77,2.37,24.41,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VAPFOJ_CoRE,VAPFOJ,CoRE,Real,Grand Canonical Monte Carlo,2.13,0.0,0.0,0.25,0.21,3.93,3.04,1.13,24.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
WEMDAV_CoRE,WEMDAV,CoRE,Real,Grand Canonical Monte Carlo,2.57,0.0,0.0,0.25,0.16,5.02,3.49,0.94,24.4,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KETHEY_CoRE,KETHEY,CoRE,Real,Grand Canonical Monte Carlo,1.48,0.0,0.0,0.41,0.33,5.29,3.59,1.61,24.38,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
EKEQIV_CoRE,EKEQIV,CoRE,Real,Grand Canonical Monte Carlo,2.04,0.0,0.0,0.32,0.22,5.24,3.45,1.18,24.37,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
DUCGEO_CoRE,DUCGEO,CoRE,Real,Grand Canonical Monte Carlo,0.98,931.7,909.2,0.38,0.59,6.9,4.1,2.42,24.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
JOGDAL_CoRE,JOGDAL,CoRE,Real,Grand Canonical Monte Carlo,1.55,607.1,939.5,0.5,0.34,5.93,4.74,1.54,24.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
LOJFOF_CoRE,LOJFOF,CoRE,Real,Grand Canonical Monte Carlo,1.16,749.3,869.4,0.4,0.4,5.77,5.03,2.04,24.36,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RASKIH_CoRE,RASKIH,CoRE,Real,Grand Canonical Monte Carlo,1.19,701.5,831.3,0.48,0.42,5.35,4.57,1.99,24.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YARDIG_CoRE,YARDIG,CoRE,Real,Grand Canonical Monte Carlo,1.03,0.0,0.0,0.46,0.53,4.63,3.53,2.29,24.35,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
CEYPUT_CoRE,CEYPUT,CoRE,Real,Grand Canonical Monte Carlo,1.21,611.3,737.6,0.46,0.42,5.37,3.83,1.95,24.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IXUWOO_CoRE,IXUWOO,CoRE,Real,Grand Canonical Monte Carlo,1.08,0.0,0.0,0.46,0.49,6.6,3.21,2.19,24.34,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YARDEC_CoRE,YARDEC,CoRE,Real,Grand Canonical Monte Carlo,1.04,0.0,0.0,0.46,0.53,4.67,3.48,2.27,24.33,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ILUJAB_CoRE,ILUJAB,CoRE,Real,Grand Canonical Monte Carlo,1.49,0.0,0.0,0.31,0.33,7.14,3.2,1.6,24.32,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
RUWWOW01_CoRE,RUWWOW01,CoRE,Real,Grand Canonical Monte Carlo,1.49,569.0,845.4,0.42,0.33,5.04,3.9,1.6,24.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SEYFEI_CoRE,SEYFEI,CoRE,Real,Grand Canonical Monte Carlo,2.14,0.0,0.0,0.28,0.21,4.06,3.19,1.12,24.31,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ABEYIR_CoRE,ABEYIR,CoRE,Real,Grand Canonical Monte Carlo,1.97,233.9,460.6,0.33,0.24,4.7,3.92,1.21,24.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
IXISAJ_CoRE,IXISAJ,CoRE,Real,Grand Canonical Monte Carlo,1.67,587.7,983.7,0.48,0.32,5.71,4.42,1.43,24.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
KEFWID_CoRE,KEFWID,CoRE,Real,Grand Canonical Monte Carlo,1.79,0.0,0.0,0.33,0.27,5.19,3.71,1.33,24.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
OYODEM_CoRE,OYODEM,CoRE,Real,Grand Canonical Monte Carlo,1.02,939.65,961.49,0.56,0.54,8.97,5.23,2.31,24.3,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ILUJEF_CoRE,ILUJEF,CoRE,Real,Grand Canonical Monte Carlo,1.57,0.0,0.0,0.31,0.31,7.09,3.13,1.52,24.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MUJRIT_CoRE,MUJRIT,CoRE,Real,Grand Canonical Monte Carlo,1.31,695.3,908.4,0.38,0.4,6.25,5.12,1.81,24.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PEDMOB_CoRE,PEDMOB,CoRE,Real,Grand Canonical Monte Carlo,1.48,515.1,760.0,0.37,0.32,6.14,5.6,1.61,24.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
YIKJOT_CoRE,YIKJOT,CoRE,Real,Grand Canonical Monte Carlo,1.53,627.91,962.0,0.56,0.37,7.71,4.19,1.56,24.29,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ELIKAM_CoRE,ELIKAM,CoRE,Real,Grand Canonical Monte Carlo,1.5,573.0,857.8,0.43,0.33,5.04,3.83,1.58,24.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
PURSOK_CoRE,PURSOK,CoRE,Real,Grand Canonical Monte Carlo,1.35,0.0,0.0,0.43,0.39,4.45,3.49,1.75,24.28,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
MODNOI_CoRE,MODNOI,CoRE,Real,Grand Canonical Monte Carlo,1.6,361.7,577.6,0.29,0.34,4.69,3.76,1.49,24.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
VEGMIE01_CoRE,VEGMIE01,CoRE,Real,Grand Canonical Monte Carlo,1.1,1007.4,1096.8,0.4,0.47,6.85,5.15,2.15,24.27,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
GAYTEH_CoRE,GAYTEH,CoRE,Real,Grand Canonical Monte Carlo,1.37,0.0,0.0,0.36,0.37,7.25,3.66,1.73,24.26,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
NEJSAY_CoRE,NEJSAY,CoRE,Real,Grand Canonical Monte Carlo,1.24,205.8,255.3,0.43,0.42,4.51,3.73,1.9,24.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
SOXZIP_CoRE,SOXZIP,CoRE,Real,Grand Canonical Monte Carlo,1.74,0.0,0.0,0.31,0.27,4.85,3.39,1.37,24.25,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
ABEXIQ_CoRE,ABEXIQ,CoRE,Real,Grand Canonical Monte Carlo,1.79,331.0,591.7,0.34,0.27,4.81,4.08,1.33,24.24,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
HEZKIH_CoRE,HEZKIH,CoRE,Real,Grand Canonical Monte Carlo,1.28,0.0,0.0,0.4,0.42,4.71,3.39,1.85,24.24,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,1.0,1.0
