Name,CSD Refcode,Database_Acronym,Generic Identity,Calculation Type,Density,GSA,VSA,VF,PV,LCD,PLD,Source,Crystal Structure File Type,Crystal Structure Availability,matched_not_open_in_col
KEXFIC10_clean,KEXFIC10,CoRE 2019,Real,Machine Learning,1.59304,414.272,659.951,0.4988,0.313112,4.89247,3.74563,DOI: 10.5281/zenodo.3533174,CIF (P1 Symmetry),Open Source,
AQETUM_CoRE,AQETUM,CoRE,Real,Crystallographic properties,1.43617,0.0,0.0,0.304965,0.35599,5.11237,2.99898,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
AHOKIR01_CoRE,AHOKIR01,CoRE,Real,Crystallographic properties,1.92701,0.0,0.0,0.460404,0.251926,4.30724,3.46842,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ITETEH_CoRE,ITETEH,CoRE,Real,Crystallographic properties,1.56255,0.0,0.0,0.262264,0.298248,3.58044,2.59038,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HEFDED_CoRE,HEFDED,CoRE,Real,Crystallographic properties,1.17857,524.567,618.24,0.258485,0.412171,6.92906,4.2277,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HUFMUS_clean,HUFMUS,CoRE 2019,Real,Machine Learning,1.52895,489.132,747.86,0.4994,0.326629,4.79853,3.61328,DOI: 10.5281/zenodo.3532001,CIF (P1 Symmetry),Open Source,
XADFAL_CoRE,XADFAL,CoRE,Real,Crystallographic properties,1.38794,0.0,0.0,0.436672,0.367346,4.26653,2.96961,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TARWAK_CoRE,TARWAK,CoRE,Real,Crystallographic properties,1.61442,421.113,679.855,0.258797,0.270439,5.7222,5.11854,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TARVUD_CoRE,TARVUD,CoRE,Real,Crystallographic properties,1.5754,416.725,656.507,0.279587,0.275564,5.52201,5.0572,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
JUPFOP_CoRE,JUPFOP,CoRE,Real,Crystallographic properties,1.76198,0.0,0.0,0.217847,0.258654,4.08468,2.80565,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
GUBSED_clean,GUBSED,CoRE 2019,Real,Machine Learning,1.39474,0.0,0.0,0.4958,0.355478,4.28713,3.01795,DOI: 10.5281/zenodo.3531502,CIF (P1 Symmetry),Open Source,
XECJUK_CoRE,XECJUK,CoRE,Real,Crystallographic properties,1.46869,436.306,640.799,0.328275,0.33503,4.90168,4.15044,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XIMPOA01_clean,XIMPOA01,CoRE 2019,Real,Machine Learning,1.42236,0.0,0.0,0.3916,0.275318,3.73492,3.03253,DOI: 10.5281/zenodo.3539183,CIF (P1 Symmetry),Open Source,
YEVQUM_CoRE,YEVQUM,CoRE,Real,Crystallographic properties,1.58621,450.242,714.179,0.381828,0.342988,7.24971,4.97645,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XAMDOF_clean,XAMDOF,CoRE 2019,Real,Machine Learning,1.19417,0.0,0.0,0.4922,0.412168,4.11625,3.21622,DOI: 10.5281/zenodo.3542183,CIF (P1 Symmetry),Open Source,
GITZAM_clean,GITZAM,CoRE 2019,Real,Machine Learning,1.41655,0.0,0.0,0.4108,0.289999,3.82434,2.6197,DOI: 10.5281/zenodo.3531415,CIF (P1 Symmetry),Open Source,
YUNJOI_clean,YUNJOI,CoRE 2019,Real,Machine Learning,1.19163,548.906,654.093,0.4544,0.381327,4.54658,3.7675,DOI: 10.5281/zenodo.3539755,CIF (P1 Symmetry),Open Source,
SARBUK_CoRE,SARBUK,CoRE,Real,Crystallographic properties,1.29756,0.0,0.0,0.479812,0.38483,6.397,3.12956,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KULZEY_clean,KULZEY,CoRE 2019,Real,Machine Learning,1.21787,301.132,366.738,0.4728,0.38822,5.33789,3.67614,DOI: 10.5281/zenodo.3533392,CIF (P1 Symmetry),Open Source,
QITZIE_clean,QITZIE,CoRE 2019,Real,Machine Learning,1.20312,0.0,0.0,0.4738,0.393808,5.36245,2.45085,DOI: 10.5281/zenodo.3536017,CIF (P1 Symmetry),Open Source,
JOPWUI_clean,JOPWUI,CoRE 2019,Real,Machine Learning,1.46937,0.0,0.0,0.4756,0.323676,5.51252,3.28798,DOI: 10.5281/zenodo.3532923,CIF (P1 Symmetry),Open Source,
AYOYOE_clean,AYOYOE,CoRE 2019,Real,Machine Learning,1.3682,0.0,0.0,0.419,0.306242,3.80039,2.40725,DOI: 10.5281/zenodo.3528749,CIF (P1 Symmetry),Open Source,
INEXIK_clean,INEXIK,CoRE 2019,Real,Machine Learning,1.39274,0.0,0.0,0.4782,0.343352,4.80408,2.43656,DOI: 10.5281/zenodo.3532411,CIF (P1 Symmetry),Open Source,
RILVOZ_CoRE,RILVOZ,CoRE,Real,Crystallographic properties,1.30078,0.0,0.0,0.326116,0.370549,4.31101,3.3071,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EPUJIJ_CoRE,EPUJIJ,CoRE,Real,Crystallographic properties,1.85806,0.0,0.0,0.224277,0.268896,3.7032,2.62655,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SARCAR_CoRE,SARCAR,CoRE,Real,Crystallographic properties,1.2987,0.0,0.0,0.474414,0.382818,6.38546,3.10468,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LUDCUK_clean,LUDCUK,CoRE 2019,Real,Machine Learning,1.49949,526.155,788.964,0.4632,0.308905,6.13722,3.87042,DOI: 10.5281/zenodo.3533827,CIF (P1 Symmetry),Open Source,
FOJPEB_clean,FOJPEB,CoRE 2019,Real,Machine Learning,1.42172,0.0,0.0,0.4586,0.322567,5.80387,3.28015,DOI: 10.5281/zenodo.3531045,CIF (P1 Symmetry),Open Source,
HAWWOU_clean,HAWWOU,CoRE 2019,Real,Machine Learning,1.37672,0.0,0.0,0.4842,0.351704,4.67684,2.55707,DOI: 10.5281/zenodo.3540695,CIF (P1 Symmetry),Open Source,
DOGZIJ_CoRE,DOGZIJ,CoRE,Real,Crystallographic properties,1.20751,0.0,0.0,0.317311,0.412039,5.26678,3.36062,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IFEQAN_SL,IFEQAN           ,CoRE 2019,Real,Machine Learning,1.35259,481.879,651.783,0.4438,0.328112,8.46927,8.16692,DOI: 10.5281/zenodo.3532258,CIF (P1 Symmetry),Open Source,
HIHFOV_CoRE,HIHFOV,CoRE,Real,Crystallographic properties,1.09882,0.0,0.0,0.374638,0.44771,4.86314,3.46095,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ZOYKEF_clean,ZOYKEF,CoRE 2019,Real,Machine Learning,1.30329,0.0,0.0,0.4998,0.383492,5.38578,3.28005,DOI: 10.5281/zenodo.3540002,CIF (P1 Symmetry),Open Source,
YECNEB_CoRE,YECNEB,CoRE,Real,Crystallographic properties,1.46553,0.0,0.0,0.325787,0.34155,4.45281,3.51623,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IMISED_CoRE,IMISED,CoRE,Real,Crystallographic properties,1.63717,430.985,705.595,0.382333,0.326906,5.40162,3.95608,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOMHIE_clean,KOMHIE,CoRE 2019,Real,Machine Learning,1.71252,0.0,0.0,0.467,0.272698,5.17794,2.50364,DOI: 10.5281/zenodo.3541001,CIF (P1 Symmetry),Open Source,
OXAPEJ_CoRE,OXAPEJ,CoRE,Real,Crystallographic properties,1.26008,438.81,552.933,0.370156,0.378428,4.86127,3.89897,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
EVEGER_CoRE,EVEGER,CoRE,Real,Crystallographic properties,1.48602,0.0,0.0,0.342304,0.342723,7.46813,3.24345,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NEJSEC_CoRE,NEJSEC,CoRE,Real,Crystallographic properties,1.24255,489.902,608.728,0.410965,0.417752,5.81645,3.98304,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CELZOK_CoRE,CELZOK,CoRE,Real,Crystallographic properties,1.21514,0.0,0.0,0.376971,0.404758,5.98892,2.42374,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
VIXVUV_clean,VIXVUV,CoRE 2019,Real,Machine Learning,1.21417,0.0,0.0,0.471,0.38792,4.91855,2.67667,DOI: 10.5281/zenodo.3538265,CIF (P1 Symmetry),Open Source,
INIQIH_clean,INIQIH,CoRE 2019,Real,Machine Learning,1.41542,0.0,0.0,0.4778,0.337567,5.41574,3.26606,DOI: 10.5281/zenodo.3532416,CIF (P1 Symmetry),Open Source,
OPOCEC_clean,OPOCEC,CoRE 2019,Real,Machine Learning,1.38114,0.0,0.0,0.417,0.301925,5.45357,2.53442,DOI: 10.5281/zenodo.3541380,CIF (P1 Symmetry),Open Source,
UVANUC_clean,UVANUC,CoRE 2019,Real,Machine Learning,1.46742,297.529,436.6,0.5082,0.346323,4.85728,3.61043,DOI: 10.5281/zenodo.3537886,CIF (P1 Symmetry),Open Source,
VUNYUZ_CoRE,VUNYUZ,CoRE,Real,Crystallographic properties,1.72857,0.0,0.0,0.386579,0.288265,6.44721,2.6928,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
BIBMIK_clean,BIBMIK,CoRE 2019,Real,Machine Learning,1.6249,0.0,0.0,0.4466,0.274847,7.08641,2.47803,DOI: 10.5281/zenodo.3540151,CIF (P1 Symmetry),Open Source,
VAHVOQ_clean,VAHVOQ,CoRE 2019,Real,Machine Learning,1.98911,0.0,0.0,0.4862,0.244431,4.86537,3.05497,DOI: 10.5281/zenodo.3538009,CIF (P1 Symmetry),Open Source,
PEDMOB_CoRE,PEDMOB,CoRE,Real,Crystallographic properties,1.47554,515.076,760.018,0.373781,0.323327,6.13543,5.59613,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MIYGUX_CoRE,MIYGUX,CoRE,Real,Crystallographic properties,1.36487,490.964,670.102,0.325327,0.396069,6.46706,3.89035,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
TOWLOI_clean,TOWLOI,CoRE 2019,Real,Machine Learning,1.37437,0.0,0.0,0.4822,0.350851,5.17624,2.79106,DOI: 10.5281/zenodo.3537435,CIF (P1 Symmetry),Open Source,
WOJYUR_clean,WOJYUR,CoRE 2019,Real,Machine Learning,1.63755,313.893,514.016,0.4758,0.290556,6.03938,3.6829,DOI: 10.5281/zenodo.3542140,CIF (P1 Symmetry),Open Source,
DUXSIA_clean,DUXSIA,CoRE 2019,Real,Machine Learning,1.39417,0.0,0.0,0.4256,0.305272,5.54138,2.66658,DOI: 10.5281/zenodo.3530164,CIF (P1 Symmetry),Open Source,
VIDWAI_clean,VIDWAI,CoRE 2019,Real,Machine Learning,1.57071,0.0,0.0,0.5068,0.322657,4.26915,3.21318,DOI: 10.5281/zenodo.3541996,CIF (P1 Symmetry),Open Source,
OWETIU_CoRE,OWETIU,CoRE,Real,Crystallographic properties,3.31737,238.224,790.277,0.33464,0.147946,6.92899,4.15657,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
NEVJEF_CoRE,NEVJEF,CoRE,Real,Crystallographic properties,1.61189,0.0,0.0,0.381316,0.311849,6.93106,3.47964,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
BOMCUB_CoRE,BOMCUB,CoRE,Real,Crystallographic properties,1.9232,0.0,0.0,0.145304,0.230221,2.92768,2.6766,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ESUVAR02_clean,ESUVAR02,CoRE 2019,Real,Machine Learning,1.66256,0.0,0.0,0.4556,0.274036,5.46597,3.26987,DOI: 10.5281/zenodo.3530559,CIF (P1 Symmetry),Open Source,
PASNEE_CoRE,PASNEE,CoRE,Real,Crystallographic properties,1.74103,0.0,0.0,0.180707,0.269055,4.15721,2.83675,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
BEFNOR_clean,BEFNOR,CoRE 2019,Real,Machine Learning,1.70485,0.0,0.0,0.4816,0.282488,4.97485,3.02564,DOI: 10.5281/zenodo.3540135,CIF (P1 Symmetry),Open Source,
XAYMUF_CoRE,XAYMUF,CoRE,Real,Crystallographic properties,1.50538,462.634,696.438,0.478698,0.357454,4.86158,4.09044,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
GAWKEW_CoRE,GAWKEW,CoRE,Real,Crystallographic properties,3.75396,0.0,0.0,0.294964,0.124862,5.75147,3.14287,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
QUPJAN_CoRE,QUPJAN,CoRE,Real,Crystallographic properties,1.33898,0.0,0.0,0.389846,0.364588,5.93426,3.61461,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ORAKAU_clean,ORAKAU,CoRE 2019,Real,Machine Learning,2.86374,0.0,0.0,0.3974,0.13877,5.3897,2.58883,DOI: 10.5281/zenodo.3535239,CIF (P1 Symmetry),Open Source,
MODNUO_CoRE,MODNUO,CoRE,Real,Crystallographic properties,1.60534,0.0,0.0,0.29127,0.333041,4.66372,3.69734,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
UPOSOI_clean,UPOSOI,CoRE 2019,Real,Machine Learning,1.61562,0.0,0.0,0.455,0.281625,5.85546,3.15663,DOI: 10.5281/zenodo.3537825,CIF (P1 Symmetry),Open Source,
QIVYUR_clean,QIVYUR,CoRE 2019,Real,Machine Learning,1.26329,590.155,745.535,0.457,0.361755,4.21696,3.7868,DOI: 10.5281/zenodo.3536022,CIF (P1 Symmetry),Open Source,
TISKOW_CoRE,TISKOW,CoRE,Real,Crystallographic properties,1.55821,0.0,0.0,0.332862,0.32725,6.20375,2.95571,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
QAXHAA_clean,QAXHAA,CoRE 2019,Real,Machine Learning,1.76679,457.69,808.643,0.4464,0.252662,5.12215,4.31643,DOI: 10.5281/zenodo.3541531,CIF (P1 Symmetry),Open Source,
ROQNES05_clean,ROQNES05,CoRE 2019,Real,Machine Learning,4.08002,0.0,0.0,0.4652,0.114019,5.09793,2.76755,DOI: 10.5281/zenodo.3541629,CIF (P1 Symmetry),Open Source,
UBACOR_CoRE,UBACOR,CoRE,Real,Crystallographic properties,1.34848,0.0,0.0,0.374256,0.361133,5.7806,3.33609,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
MARLUP_clean,MARLUP,CoRE 2019,Real,Machine Learning,1.58166,0.0,0.0,0.5022,0.317515,3.97179,3.26006,DOI: 10.5281/zenodo.3541173,CIF (P1 Symmetry),Open Source,
PEWDAY_clean,PEWDAY,CoRE 2019,Real,Machine Learning,1.46266,0.0,0.0,0.4794,0.32776,4.88885,2.88033,DOI: 10.5281/zenodo.3541462,CIF (P1 Symmetry),Open Source,
ECIWIW_clean,ECIWIW,CoRE 2019,Real,Machine Learning,1.32412,583.789,773.007,0.4832,0.364921,5.91503,4.28149,DOI: 10.5281/zenodo.3530240,CIF (P1 Symmetry),Open Source,
YEGTEK_CoRE,YEGTEK,CoRE,Real,Crystallographic properties,1.57194,0.0,0.0,0.312707,0.327708,5.83356,3.2871,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XUMNEA_clean,XUMNEA,CoRE 2019,Real,Machine Learning,1.21845,493.654,601.492,0.4622,0.379335,5.24244,3.69297,DOI: 10.5281/zenodo.3539353,CIF (P1 Symmetry),Open Source,
XAJGOH_clean,XAJGOH,CoRE 2019,Real,Machine Learning,1.35976,0.0,0.0,0.3608,0.265341,3.31996,2.63209,DOI: 10.5281/zenodo.3538957,CIF (P1 Symmetry),Open Source,
WAVREQ_clean,WAVREQ,CoRE 2019,Real,Machine Learning,1.75575,0.0,0.0,0.5008,0.285234,4.17912,2.45858,DOI: 10.5281/zenodo.3538499,CIF (P1 Symmetry),Open Source,
JUPBUT_clean,JUPBUT,CoRE 2019,Real,Machine Learning,1.47358,0.0,0.0,0.4954,0.336188,4.59351,3.07746,DOI: 10.5281/zenodo.3532977,CIF (P1 Symmetry),Open Source,
WILHIK_clean,WILHIK,CoRE 2019,Real,Machine Learning,1.34338,578.609,777.291,0.4858,0.361625,4.65234,4.0796,DOI: 10.5281/zenodo.3538662,CIF (P1 Symmetry),Open Source,
FASHUD_SL,FASHUD           ,CoRE 2019,Real,Machine Learning,1.72886,0.0,0.0,0.5168,0.298926,4.32022,2.90284,DOI: 10.5281/zenodo.3530797,CIF (P1 Symmetry),Open Source,
QOQDAD_clean,QOQDAD,CoRE 2019,Real,Machine Learning,1.38228,0.0,0.0,0.4524,0.327285,4.99584,2.9157,DOI: 10.5281/zenodo.3536133,CIF (P1 Symmetry),Open Source,
ICOYIK_CoRE,ICOYIK,CoRE,Real,Crystallographic properties,1.57134,0.0,0.0,0.332963,0.307872,4.99706,3.19605,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
PEWXUL01_CoRE,PEWXUL01,CoRE,Real,Crystallographic properties,1.0598,550.893,583.933,0.411865,0.475458,5.34652,4.38509,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
HOBBEF_clean,HOBBEF,CoRE 2019,Real,Machine Learning,1.31374,0.0,0.0,0.4796,0.365064,4.87135,2.51608,DOI: 10.5281/zenodo.3531873,CIF (P1 Symmetry),Open Source,
NUVYOT_CoRE,NUVYOT,CoRE,Real,Crystallographic properties,1.15218,0.0,0.0,0.350684,0.440567,4.99931,3.59386,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
FAVGOB_clean,FAVGOB,CoRE 2019,Real,Machine Learning,1.63875,472.75,774.721,0.4632,0.282654,4.8913,4.26213,DOI: 10.5281/zenodo.3530815,CIF (P1 Symmetry),Open Source,
JIWKUW_CoRE,JIWKUW,CoRE,Real,Crystallographic properties,1.43838,0.0,0.0,0.306326,0.326776,5.76284,3.39969,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ic200463k_si_002_clean,Not Applicable,CoRE 2019,Real,Machine Learning,1.41408,0.0,0.0,0.519,0.367024,4.19154,2.64482,DOI: 10.5281/zenodo.3532136,CIF (P1 Symmetry),Open Source,
BADHUM01_clean,BADHUM01,CoRE 2019,Real,Machine Learning,1.3573,0.0,0.0,0.4442,0.327269,3.74769,2.58193,DOI: 10.5281/zenodo.3528772,CIF (P1 Symmetry),Open Source,
MARLOJ_clean,MARLOJ,CoRE 2019,Real,Machine Learning,1.56371,0.0,0.0,0.504,0.32231,3.97511,3.2689,DOI: 10.5281/zenodo.3541172,CIF (P1 Symmetry),Open Source,
IPOWOA_CoRE,IPOWOA,CoRE,Real,Crystallographic properties,1.73574,0.0,0.0,0.180678,0.270364,4.16556,2.83702,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
YAQKEI_clean,YAQKEI,CoRE 2019,Real,Machine Learning,1.91746,430.337,825.152,0.4374,0.228115,4.87973,4.18958,DOI: 10.5281/zenodo.3539431,CIF (P1 Symmetry),Open Source,
XUNGUJ_CoRE,XUNGUJ,CoRE,Real,Crystallographic properties,1.03604,763.579,791.1,0.408539,0.470086,4.49594,4.05224,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WALKAY_clean,WALKAY,CoRE 2019,Real,Machine Learning,1.16625,335.809,391.638,0.5,0.428724,4.73309,3.92758,DOI: 10.5281/zenodo.3538458,CIF (P1 Symmetry),Open Source,
SOXZIP_CoRE,SOXZIP,CoRE,Real,Crystallographic properties,1.74398,0.0,0.0,0.30612,0.273281,4.84806,3.38973,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
LAGDOO_ion_b,LAGDOO,CoRE 2019,Real,Machine Learning,1.48395,517.881,768.51,0.5004,0.337208,7.17646,5.20195,DOI: 10.5281/zenodo.3533486,CIF (P1 Symmetry),Open Source,
UMAQAC_clean,UMAQAC,CoRE 2019,Real,Machine Learning,1.47308,548.187,807.525,0.4898,0.3325,4.71055,4.63526,DOI: 10.5281/zenodo.3537718,CIF (P1 Symmetry),Open Source,
JUWBIO_clean,JUWBIO,CoRE 2019,Real,Machine Learning,1.58511,0.0,0.0,0.5318,0.335497,4.41179,2.90753,DOI: 10.5281/zenodo.3532994,CIF (P1 Symmetry),Open Source,
NOZZOT_charged,NOZZOT,CoRE 2019,Real,Machine Learning,1.40327,0.0,0.0,0.4504,0.320966,5.22107,2.8779,DOI: 10.5281/zenodo.3534850,CIF (P1 Symmetry),Open Source,
PACZUQ_CoRE,PACZUQ,CoRE,Real,Crystallographic properties,1.54491,389.354,601.517,0.279226,0.312896,6.93068,4.23947,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOMHAW_CoRE,KOMHAW,CoRE,Real,Crystallographic properties,1.67254,0.0,0.0,0.290393,0.296229,4.30719,2.83423,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CAKXIX_CoRE,CAKXIX,CoRE,Real,Crystallographic properties,1.95983,0.0,0.0,0.271159,0.233988,4.13408,2.81759,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
XAQTEO01_clean,XAQTEO01,CoRE 2019,Real,Machine Learning,1.9889,0.0,0.0,0.4992,0.250993,4.59416,3.14542,DOI: 10.5281/zenodo.3539040,CIF (P1 Symmetry),Open Source,
BEVQUP_CoRE,BEVQUP,CoRE,Real,Crystallographic properties,1.93783,0.0,0.0,0.137276,0.213642,2.87505,2.45444,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CAKXUJ_CoRE,CAKXUJ,CoRE,Real,Crystallographic properties,2.02431,0.0,0.0,0.270202,0.224756,4.10044,2.79077,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
KOLWAK_clean,KOLWAK,CoRE 2019,Real,Machine Learning,1.31627,577.258,759.827,0.426,0.323642,6.03556,4.25127,DOI: 10.5281/zenodo.3540999,CIF (P1 Symmetry),Open Source,
UHIYOB_clean,UHIYOB,CoRE 2019,Real,Machine Learning,1.3064,0.0,0.0,0.4322,0.330832,3.38722,2.73376,DOI: 10.5281/zenodo.3537617,CIF (P1 Symmetry),Open Source,
TIZFUF_clean,TIZFUF,CoRE 2019,Real,Machine Learning,3.83648,0.0,0.0,0.3496,0.0911251,6.30882,2.90552,DOI: 10.5281/zenodo.3541814,CIF (P1 Symmetry),Open Source,
KOGYIP_clean,KOGYIP,CoRE 2019,Real,Machine Learning,1.3895,572.034,794.839,0.4714,0.33926,5.27845,4.86254,DOI: 10.5281/zenodo.3533286,CIF (P1 Symmetry),Open Source,
WIFBAQ_CoRE,WIFBAQ,CoRE,Real,Crystallographic properties,1.2726,537.316,683.788,0.362305,0.394913,6.13408,5.44238,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IXIKOR01_clean,IXIKOR01,CoRE 2019,Real,Machine Learning,1.61953,498.016,806.553,0.4486,0.276994,5.26705,3.69374,DOI: 10.5281/zenodo.3540856,CIF (P1 Symmetry),Open Source,
BEFLUV_clean,BEFLUV,CoRE 2019,Real,Machine Learning,1.56773,351.91,551.699,0.4868,0.310514,5.75316,3.83896,DOI: 10.5281/zenodo.3528845,CIF (P1 Symmetry),Open Source,
ETICIV_clean,ETICIV,CoRE 2019,Real,Machine Learning,1.37961,0.0,0.0,0.4466,0.323714,4.88964,3.07888,DOI: 10.5281/zenodo.3530580,CIF (P1 Symmetry),Open Source,
XAVDUV_clean,XAVDUV,CoRE 2019,Real,Machine Learning,1.27741,0.0,0.0,0.4438,0.347421,3.22197,3.01037,DOI: 10.5281/zenodo.3539054,CIF (P1 Symmetry),Open Source,
NIHBIQ02_CoRE,NIHBIQ02,CoRE,Real,Crystallographic properties,1.6285,362.931,605.933,0.311206,0.297303,5.25122,3.88968,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
OSIVIX_clean,OSIVIX,CoRE 2019,Real,Machine Learning,1.53191,0.0,0.0,0.5264,0.343624,4.57727,3.19519,DOI: 10.5281/zenodo.3535266,CIF (P1 Symmetry),Open Source,
ORAJOH_clean,ORAJOH,CoRE 2019,Real,Machine Learning,2.93169,0.0,0.0,0.391,0.13337,5.2665,2.51784,DOI: 10.5281/zenodo.3535238,CIF (P1 Symmetry),Open Source,
LIFQIC_CoRE,LIFQIC,CoRE,Real,Crystallographic properties,1.87526,0.0,0.0,0.332101,0.27184,6.18404,2.40576,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
CODFEH_CoRE,CODFEH,CoRE,Real,Crystallographic properties,1.48867,0.0,0.0,0.24278,0.308172,3.78989,3.49285,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
ORAJEX_clean,ORAJEX,CoRE 2019,Real,Machine Learning,2.90633,0.0,0.0,0.392,0.134878,5.3491,2.57763,DOI: 10.5281/zenodo.3535237,CIF (P1 Symmetry),Open Source,
HICZEA_clean,HICZEA,CoRE 2019,Real,Machine Learning,1.59649,499.09,796.791,0.4516,0.282871,4.83695,4.09471,DOI: 10.5281/zenodo.3531806,CIF (P1 Symmetry),Open Source,
YIGFIF_CoRE,YIGFIF,CoRE,Real,Crystallographic properties,1.97485,0.0,0.0,0.293161,0.236111,4.44183,3.32862,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WEYQAU16_clean,WEYQAU16,CoRE 2019,Real,Machine Learning,1.31029,0.0,0.0,0.5116,0.390449,4.03587,3.00077,DOI: 10.5281/zenodo.3538630,CIF (P1 Symmetry),Open Source,
POSFOU_clean,POSFOU,CoRE 2019,Real,Machine Learning,1.31618,427.072,562.105,0.5096,0.38718,4.73608,3.35906,DOI: 10.5281/zenodo.3535757,CIF (P1 Symmetry),Open Source,
DEYLUQ_CoRE,DEYLUQ,CoRE,Real,Crystallographic properties,1.6199,491.962,796.931,0.372607,0.309176,7.28064,4.66536,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
WOGHEG_CoRE,WOGHEG,CoRE,Real,Crystallographic properties,1.24204,0.0,0.0,0.403505,0.402015,4.98706,2.98597,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
SAHYAD03_CoRE,SAHYAD03,CoRE,Real,Crystallographic properties,1.21393,458.036,551.319,0.372114,0.392778,5.20099,4.24745,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
IJENIV_clean,IJENIV,CoRE 2019,Real,Machine Learning,1.99634,314.65,628.149,0.4272,0.213991,10.00359,4.25651,DOI: 10.5281/zenodo.3540806,CIF (P1 Symmetry),Open Source,
OGUJIL_clean,OGUJIL,CoRE 2019,Real,Machine Learning,1.27165,424.075,539.273,0.4916,0.386586,4.11991,3.42248,DOI: 10.5281/zenodo.3535034,CIF (P1 Symmetry),Open Source,
DEYNIG_CoRE,DEYNIG,CoRE,Real,Crystallographic properties,2.4194,33.1401,80.1792,0.17821,0.177302,4.67091,3.76726,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
RUDQOX_clean,RUDQOX,CoRE 2019,Real,Machine Learning,2.85352,298.763,852.525,0.4552,0.159522,6.05488,4.57305,DOI: 10.5281/zenodo.3541651,CIF (P1 Symmetry),Open Source,
XIHRIQ_CoRE,XIHRIQ,CoRE,Real,Crystallographic properties,1.106,466.683,516.149,0.388509,0.446306,4.88127,3.7293,DOI: 10.1021/cm502594j,CIF (P1 Symmetry),Open Source,
